"batchId ,",1.0,",overall_accuracy, ",77.5,",step_accuracy, ",77.5,",models, ","Counter({'MobileNetV2': 1, 'InceptionV3': 1, 'MobileNet': 1, 'NASNetMobile': 1, 'ResNet50': 1, 'DenseNet121': 1})",",",6,",","[[('ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc900501278>)], [('Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc9ec05ba90>)]]"
"batchId ,",197.0,",overall_accuracy, ",74.33502538071066,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'Xception': 1})",",",5,",",['Xception']
"batchId ,",198.0,",overall_accuracy, ",74.31565656565657,",step_accuracy, ",70.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1})",",",6,",",['MobileNetV2']
"batchId ,",199.0,",overall_accuracy, ",74.31909547738694,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1})",",",6,",",None
"batchId ,",200.0,",overall_accuracy, ",74.3325,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1})",",",6,",",None
"batchId ,",201.0,",overall_accuracy, ",74.32338308457712,",step_accuracy, ",72.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",7,",",['InceptionV3']
"batchId ,",202.0,",overall_accuracy, ",74.31435643564357,",step_accuracy, ",72.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1})",",",8,",",['ResNet50']
"batchId ,",203.0,",overall_accuracy, ",74.30295566502463,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1})",",",8,",",None
"batchId ,",204.0,",overall_accuracy, ",74.31862745098039,",step_accuracy, ",77.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc7086c30f0>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc710689d68>]]]"
"batchId ,",205.0,",overall_accuracy, ",74.3170731707317,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",206.0,",overall_accuracy, ",74.32038834951456,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",207.0,",overall_accuracy, ",74.33333333333333,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",208.0,",overall_accuracy, ",74.3173076923077,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",7,",",['MobileNet']
"batchId ,",209.0,",overall_accuracy, ",74.32535885167464,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",7,",",None
"batchId ,",210.0,",overall_accuracy, ",74.32619047619048,",step_accuracy, ",74.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",7,",",None
"batchId ,",211.0,",overall_accuracy, ",74.31042654028435,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50': 1})",",",8,",",['ResNet50']
"batchId ,",212.0,",overall_accuracy, ",74.32783018867924,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",6,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc707c0a208>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc708344f98>]]]"
"batchId ,",213.0,",overall_accuracy, ",74.3075117370892,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",7,",",['MobileNet']
"batchId ,",214.0,",overall_accuracy, ",74.33644859813084,",step_accuracy, ",80.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1})",",",4,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc709a254a8>]], [['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc708eb9a20>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc707888e10>]]]"
"batchId ,",215.0,",overall_accuracy, ",74.31627906976745,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNet': 1})",",",5,",",['MobileNet']
"batchId ,",216.0,",overall_accuracy, ",74.32638888888889,",step_accuracy, ",76.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNet': 1})",",",5,",",None
"batchId ,",217.0,",overall_accuracy, ",74.33179723502305,",step_accuracy, ",75.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNet': 1})",",",5,",",None
"batchId ,",218.0,",overall_accuracy, ",74.32339449541284,",step_accuracy, ",72.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'ResNet50V2': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",6,",",['MobileNetV2']
"batchId ,",219.0,",overall_accuracy, ",74.35159817351598,",step_accuracy, ",80.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc715343d30>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70a6353c8>]]]"
"batchId ,",220.0,",overall_accuracy, ",74.36136363636363,",step_accuracy, ",76.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",None
"batchId ,",221.0,",overall_accuracy, ",74.34389140271493,",step_accuracy, ",70.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",5,",",['DenseNet121']
"batchId ,",222.0,",overall_accuracy, ",74.3490990990991,",step_accuracy, ",75.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",5,",",None
"batchId ,",223.0,",overall_accuracy, ",74.32959641255606,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",224.0,",overall_accuracy, ",74.3125,",step_accuracy, ",70.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",7,",",['ResNet50V2']
"batchId ,",225.0,",overall_accuracy, ",74.31555555555556,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",7,",",None
"batchId ,",226.0,",overall_accuracy, ",74.31194690265487,",step_accuracy, ",73.5,",models, ","Counter({'NASNetMobile': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",7,",",None
"batchId ,",227.0,",overall_accuracy, ",74.33259911894274,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1})",",",4,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc704c8f2e8>]], [['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70a0fa080>]], [['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc7053837b8>]]]"
"batchId ,",228.0,",overall_accuracy, ",74.31798245614036,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",['Xception']
"batchId ,",229.0,",overall_accuracy, ",74.31659388646288,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",None
"batchId ,",230.0,",overall_accuracy, ",74.32608695652175,",step_accuracy, ",76.5,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",None
"batchId ,",231.0,",overall_accuracy, ",74.3116883116883,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1})",",",6,",",['InceptionV3']
"batchId ,",232.0,",overall_accuracy, ",74.3146551724138,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1})",",",6,",",None
"batchId ,",233.0,",overall_accuracy, ",74.33476394849785,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1})",",",4,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc7075bdc18>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc706ef06a0>]]]"
"batchId ,",234.0,",overall_accuracy, ",74.33974358974359,",step_accuracy, ",75.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1})",",",4,",",None
"batchId ,",235.0,",overall_accuracy, ",74.35106382978724,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1})",",",4,",",None
"batchId ,",236.0,",overall_accuracy, ",74.35169491525424,",step_accuracy, ",74.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1})",",",4,",",None
"batchId ,",237.0,",overall_accuracy, ",74.33755274261603,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",5,",",['MobileNet']
"batchId ,",238.0,",overall_accuracy, ",74.31512605042016,",step_accuracy, ",69.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",6,",",['MobileNetV2']
"batchId ,",239.0,",overall_accuracy, ",74.32426778242677,",step_accuracy, ",76.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",6,",",None
"batchId ,",240.0,",overall_accuracy, ",74.29791666666667,",step_accuracy, ",68.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",7,",",['ResNet50V2']
"batchId ,",241.0,",overall_accuracy, ",74.30290456431536,",step_accuracy, ",75.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",7,",",None
"batchId ,",242.0,",overall_accuracy, ",74.29338842975206,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",8,",",['ResNet50']
"batchId ,",243.0,",overall_accuracy, ",74.29629629629629,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",8,",",None
"batchId ,",244.0,",overall_accuracy, ",74.30327868852459,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",8,",",None
"batchId ,",245.0,",overall_accuracy, ",74.31428571428572,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",8,",",None
"batchId ,",246.0,",overall_accuracy, ",74.33130081300813,",step_accuracy, ",78.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",6,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc7031b9748>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc70380cd30>]]]"
"batchId ,",247.0,",overall_accuracy, ",74.32591093117409,",step_accuracy, ",73.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1, 'MobileNet': 1})",",",7,",",['MobileNet']
"batchId ,",248.0,",overall_accuracy, ",74.31854838709677,",step_accuracy, ",72.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",8,",",['MobileNetV2']
"batchId ,",249.0,",overall_accuracy, ",74.34136546184739,",step_accuracy, ",80.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'ResNet50V2': 1, 'ResNet50': 1, 'MobileNet': 1})",",",6,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc703bc87b8>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fc701923550>]]]"
"batchId ,",250.0,",overall_accuracy, ",74.33,",step_accuracy, ",71.5,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'ResNet50V2': 1, 'ResNet50': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",7,",",['MobileNetV2']
