"batchId ,",1.0,",overall_accuracy, ",79.0,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",5,",","[[('ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fdcf8269a20>)], [('MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fdc88322d30>)]]"
"batchId ,",199.0,",overall_accuracy, ",73.49246231155779,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",200.0,",overall_accuracy, ",73.48,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",201.0,",overall_accuracy, ",73.49751243781094,",step_accuracy, ",77.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNetV2': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",5,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5ede1080>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5f57f518>]]]"
"batchId ,",202.0,",overall_accuracy, ",73.51980198019803,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5fff9a20>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda652647b8>]]]"
"batchId ,",203.0,",overall_accuracy, ",73.50738916256158,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",204.0,",overall_accuracy, ",73.51960784313725,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",None
"batchId ,",205.0,",overall_accuracy, ",73.52195121951219,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",None
"batchId ,",206.0,",overall_accuracy, ",73.54368932038835,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5e7e9128>]]]"
"batchId ,",207.0,",overall_accuracy, ",73.55555555555556,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",3,",",None
"batchId ,",208.0,",overall_accuracy, ",73.54807692307692,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",209.0,",overall_accuracy, ",73.60765550239235,",step_accuracy, ",86.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",3,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5fbc0cf8>]]]"
"batchId ,",210.0,",overall_accuracy, ",73.63809523809523,",step_accuracy, ",80.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1})",",",2,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda76e36630>]]]"
"batchId ,",211.0,",overall_accuracy, ",73.63507109004739,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1})",",",2,",",None
"batchId ,",212.0,",overall_accuracy, ",73.65566037735849,",step_accuracy, ",78.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1})",",",2,",",None
"batchId ,",213.0,",overall_accuracy, ",73.63849765258216,",step_accuracy, ",70.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1, 'NASNetMobile': 1})",",",3,",",['NASNetMobile']
"batchId ,",214.0,",overall_accuracy, ",73.64018691588785,",step_accuracy, ",74.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1, 'NASNetMobile': 1})",",",3,",",None
"batchId ,",215.0,",overall_accuracy, ",73.62790697674419,",step_accuracy, ",71.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",216.0,",overall_accuracy, ",73.63888888888889,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1})",",",4,",",None
"batchId ,",217.0,",overall_accuracy, ",73.66359447004608,",step_accuracy, ",79.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1, 'NASNetMobile': 1})",",",3,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5c1aad30>]]]"
"batchId ,",218.0,",overall_accuracy, ",73.6788990825688,",step_accuracy, ",77.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1})",",",2,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5e100eb8>]]]"
"batchId ,",219.0,",overall_accuracy, ",73.64383561643835,",step_accuracy, ",66.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'MobileNet': 1})",",",3,",",['MobileNet']
"batchId ,",220.0,",overall_accuracy, ",73.62727272727273,",step_accuracy, ",70.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",221.0,",overall_accuracy, ",73.58371040723982,",step_accuracy, ",64.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",222.0,",overall_accuracy, ",73.58558558558559,",step_accuracy, ",74.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",None
"batchId ,",223.0,",overall_accuracy, ",73.62331838565022,",step_accuracy, ",82.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'InceptionV3': 1})",",",3,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5b7ab160>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5be7b3c8>]]]"
"batchId ,",224.0,",overall_accuracy, ",73.61607142857143,",step_accuracy, ",72.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",225.0,",overall_accuracy, ",73.61333333333333,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",4,",",None
"batchId ,",226.0,",overall_accuracy, ",73.59292035398231,",step_accuracy, ",69.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",227.0,",overall_accuracy, ",73.57709251101322,",step_accuracy, ",70.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",228.0,",overall_accuracy, ",73.57456140350878,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet121': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'ResNet50V2': 1})",",",6,",",None
"batchId ,",229.0,",overall_accuracy, ",73.60262008733625,",step_accuracy, ",80.0,",models, ","Counter({'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",4,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda59a822e8>]], [['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5c608668>]]]"
"batchId ,",230.0,",overall_accuracy, ",73.61739130434782,",step_accuracy, ",77.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",3,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5ac3c7b8>]]]"
"batchId ,",231.0,",overall_accuracy, ",73.59740259740259,",step_accuracy, ",69.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'NASNetMobile': 1})",",",4,",",['NASNetMobile']
"batchId ,",232.0,",overall_accuracy, ",73.58620689655172,",step_accuracy, ",71.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",233.0,",overall_accuracy, ",73.5793991416309,",step_accuracy, ",72.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",234.0,",overall_accuracy, ",73.58547008547008,",step_accuracy, ",75.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",None
"batchId ,",235.0,",overall_accuracy, ",73.56170212765957,",step_accuracy, ",68.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",['ResNet50']
"batchId ,",236.0,",overall_accuracy, ",73.55508474576271,",step_accuracy, ",72.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",237.0,",overall_accuracy, ",73.55274261603375,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",238.0,",overall_accuracy, ",73.57563025210084,",step_accuracy, ",79.0,",models, ","Counter({'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'ResNet50V2': 1})",",",5,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5657fda0>]], [['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5738f5c0>]]]"
"batchId ,",239.0,",overall_accuracy, ",73.60251046025105,",step_accuracy, ",80.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1, 'NASNetMobile': 1})",",",3,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda56c9f048>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5a875e48>]]]"
"batchId ,",240.0,",overall_accuracy, ",73.58333333333333,",step_accuracy, ",69.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",241.0,",overall_accuracy, ",73.57676348547719,",step_accuracy, ",72.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",242.0,",overall_accuracy, ",73.60330578512396,",step_accuracy, ",80.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1, 'NASNetMobile': 1})",",",3,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda556a3160>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda56225390>]]]"
"batchId ,",243.0,",overall_accuracy, ",73.61316872427983,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1, 'NASNetMobile': 1})",",",3,",",None
"batchId ,",244.0,",overall_accuracy, ",73.59836065573771,",step_accuracy, ",70.0,",models, ","Counter({'DenseNet121': 1, 'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",245.0,",overall_accuracy, ",73.61224489795917,",step_accuracy, ",77.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda6351d320>]]]"
"batchId ,",246.0,",overall_accuracy, ",73.60162601626016,",step_accuracy, ",71.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",247.0,",overall_accuracy, ",73.58704453441295,",step_accuracy, ",70.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",248.0,",overall_accuracy, ",73.5524193548387,",step_accuracy, ",65.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",249.0,",overall_accuracy, ",73.55020080321285,",step_accuracy, ",73.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",None
"batchId ,",250.0,",overall_accuracy, ",73.536,",step_accuracy, ",70.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",['ResNet50']
"batchId ,",251.0,",overall_accuracy, ",73.51792828685258,",step_accuracy, ",69.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",252.0,",overall_accuracy, ",73.51984126984127,",step_accuracy, ",74.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",253.0,",overall_accuracy, ",73.51778656126481,",step_accuracy, ",73.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",254.0,",overall_accuracy, ",73.48031496062993,",step_accuracy, ",64.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",255.0,",overall_accuracy, ",73.45882352941176,",step_accuracy, ",68.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",256.0,",overall_accuracy, ",73.46484375,",step_accuracy, ",75.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",257.0,",overall_accuracy, ",73.45136186770428,",step_accuracy, ",70.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",258.0,",overall_accuracy, ",73.44961240310077,",step_accuracy, ",73.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",259.0,",overall_accuracy, ",73.45173745173746,",step_accuracy, ",74.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",260.0,",overall_accuracy, ",73.47307692307692,",step_accuracy, ",79.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1})",",",5,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda543e2470>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda530eb0b8>]]]"
"batchId ,",261.0,",overall_accuracy, ",73.46743295019157,",step_accuracy, ",72.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1})",",",6,",",['DenseNet121']
"batchId ,",262.0,",overall_accuracy, ",73.47328244274809,",step_accuracy, ",75.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1})",",",6,",",None
"batchId ,",263.0,",overall_accuracy, ",73.44866920152091,",step_accuracy, ",67.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'ResNet50V2': 1})",",",7,",",['ResNet50V2']
"batchId ,",264.0,",overall_accuracy, ",73.44318181818181,",step_accuracy, ",72.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'ResNet50V2': 1})",",",7,",",None
"batchId ,",265.0,",overall_accuracy, ",73.43396226415095,",step_accuracy, ",71.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'ResNet50V2': 1})",",",7,",",None
"batchId ,",266.0,",overall_accuracy, ",73.3984962406015,",step_accuracy, ",64.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'ResNet50V2': 1})",",",7,",",None
"batchId ,",267.0,",overall_accuracy, ",73.40074906367042,",step_accuracy, ",74.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'ResNet50V2': 1})",",",7,",",None
"batchId ,",268.0,",overall_accuracy, ",73.40298507462687,",step_accuracy, ",74.0,",models, ","Counter({'MobileNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'ResNet50V2': 1})",",",7,",",None
"batchId ,",269.0,",overall_accuracy, ",73.42379182156134,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'ResNet50V2': 1})",",",5,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5a1a59e8>]], [['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda51a012e8>]]]"
"batchId ,",270.0,",overall_accuracy, ",73.41111111111111,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'ResNet50V2': 1, 'DenseNet121': 1})",",",6,",",['DenseNet121']
"batchId ,",271.0,",overall_accuracy, ",73.41328413284133,",step_accuracy, ",74.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50': 1, 'ResNet50V2': 1, 'DenseNet121': 1})",",",6,",",None
"batchId ,",272.0,",overall_accuracy, ",73.44117647058823,",step_accuracy, ",81.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'DenseNet121': 1})",",",5,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5294c898>]]]"
"batchId ,",273.0,",overall_accuracy, ",73.46520146520147,",step_accuracy, ",80.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",3,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda513299e8>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5533f9b0>]]]"
"batchId ,",274.0,",overall_accuracy, ",73.44525547445255,",step_accuracy, ",68.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",275.0,",overall_accuracy, ",73.4509090909091,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",4,",",None
"batchId ,",276.0,",overall_accuracy, ",73.43840579710145,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",5,",",['MobileNetV2']
"batchId ,",277.0,",overall_accuracy, ",73.45848375451264,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",3,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda4f95d668>]], [['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda503e8f98>]]]"
"batchId ,",278.0,",overall_accuracy, ",73.44604316546763,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",279.0,",overall_accuracy, ",73.45161290322581,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",280.0,",overall_accuracy, ",73.475,",step_accuracy, ",80.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",3,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda537e3470>]]]"
"batchId ,",281.0,",overall_accuracy, ",73.48398576512456,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",3,",",None
"batchId ,",282.0,",overall_accuracy, ",73.47163120567376,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",283.0,",overall_accuracy, ",73.48056537102472,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",4,",",None
"batchId ,",284.0,",overall_accuracy, ",73.45774647887325,",step_accuracy, ",67.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",285.0,",overall_accuracy, ",73.44561403508771,",step_accuracy, ",70.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",6,",",['ResNet50V2']
"batchId ,",286.0,",overall_accuracy, ",73.46503496503497,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",4,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda4e35ae48>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda5002eba8>]]]"
"batchId ,",287.0,",overall_accuracy, ",73.48432055749129,",step_accuracy, ",79.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1})",",",3,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda4d082da0>]]]"
"batchId ,",288.0,",overall_accuracy, ",73.45833333333334,",step_accuracy, ",66.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet121': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",4,",",['MobileNet']
"batchId ,",289.0,",overall_accuracy, ",73.47404844290656,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda4ea0fda0>]]]"
"batchId ,",290.0,",overall_accuracy, ",73.4655172413793,",step_accuracy, ",71.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",291.0,",overall_accuracy, ",73.47422680412372,",step_accuracy, ",76.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",292.0,",overall_accuracy, ",73.47945205479452,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",293.0,",overall_accuracy, ",73.48464163822526,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'InceptionV3': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",294.0,",overall_accuracy, ",73.51360544217687,",step_accuracy, ",82.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1})",",",3,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7fda4d7f0eb8>]]]"
"batchId ,",295.0,",overall_accuracy, ",73.50847457627118,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1})",",",4,",",['MobileNetV2']
"batchId ,",296.0,",overall_accuracy, ",73.50337837837839,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",['InceptionV3']
"batchId ,",297.0,",overall_accuracy, ",73.50841750841751,",step_accuracy, ",75.0,",models, ","Counter({'NASNetMobile': 1, 'MobileNet': 1, 'DenseNet121': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",5,",",None
