"batchId ,",1.0,",overall_accuracy, ",81.0,",step_accuracy, ",81.0,",models, ","Counter({'InceptionResNetV2': 1, 'DenseNet121': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet201': 1, 'ResNet50': 1, 'MobileNetV2': 1})",",",7,",","[[('ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f829c09fda0>)], [('Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8300108d30>)], [('MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7f82e85a77b8>)]]"
"batchId ,",199.0,",overall_accuracy, ",75.23115577889448,",step_accuracy, ",78.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",5,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7f81955b3780>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f81961aa198>]], [['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8199573438>]]]"
"batchId ,",200.0,",overall_accuracy, ",75.225,",step_accuracy, ",74.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1, 'DenseNet121': 1, 'MobileNet': 1, 'Xception': 1})",",",6,",",['Xception']
"batchId ,",201.0,",overall_accuracy, ",75.23880597014926,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet201': 1, 'DenseNet121': 1, 'Xception': 1})",",",4,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7f81967f8e10>]], [['InceptionResNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f81b4fa1710>]]]"
"batchId ,",202.0,",overall_accuracy, ",75.28217821782178,",step_accuracy, ",84.0,",models, ","Counter({'DenseNet201': 1, 'DenseNet121': 1, 'Xception': 1})",",",3,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8199c66080>]]]"
"batchId ,",203.0,",overall_accuracy, ",75.27093596059113,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet201': 1, 'DenseNet121': 1, 'Xception': 1, 'InceptionResNetV2': 1})",",",4,",",['InceptionResNetV2']
"batchId ,",204.0,",overall_accuracy, ",75.28921568627452,",step_accuracy, ",79.0,",models, ","Counter({'DenseNet201': 1, 'DenseNet121': 1, 'InceptionResNetV2': 1})",",",3,",","[[['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8195097400>]]]"
"batchId ,",205.0,",overall_accuracy, ",75.31219512195122,",step_accuracy, ",80.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8196c59160>]]]"
"batchId ,",206.0,",overall_accuracy, ",75.31553398058253,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",",None
"batchId ,",207.0,",overall_accuracy, ",75.32367149758454,",step_accuracy, ",77.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",",None
"batchId ,",208.0,",overall_accuracy, ",75.3076923076923,",step_accuracy, ",72.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",",['NASNetMobile']
"batchId ,",209.0,",overall_accuracy, ",75.36842105263158,",step_accuracy, ",88.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8191ba12b0>]]]"
"batchId ,",210.0,",overall_accuracy, ",75.38571428571429,",step_accuracy, ",79.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",",None
"batchId ,",211.0,",overall_accuracy, ",75.37440758293839,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",",['NASNetMobile']
"batchId ,",212.0,",overall_accuracy, ",75.4245283018868,",step_accuracy, ",86.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f818ff8a6a0>]]]"
"batchId ,",213.0,",overall_accuracy, ",75.4131455399061,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",",['NASNetMobile']
"batchId ,",214.0,",overall_accuracy, ",75.41588785046729,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",",None
"batchId ,",215.0,",overall_accuracy, ",75.4186046511628,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",",None
"batchId ,",216.0,",overall_accuracy, ",75.44907407407408,",step_accuracy, ",82.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f818e3eb9b0>]]]"
"batchId ,",217.0,",overall_accuracy, ",75.44700460829493,",step_accuracy, ",75.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",",None
"batchId ,",218.0,",overall_accuracy, ",75.46330275229359,",step_accuracy, ",79.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",",None
"batchId ,",219.0,",overall_accuracy, ",75.43835616438356,",step_accuracy, ",70.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",",['NASNetMobile']
"batchId ,",220.0,",overall_accuracy, ",75.41818181818182,",step_accuracy, ",71.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",221.0,",overall_accuracy, ",75.39819004524887,",step_accuracy, ",71.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",['Xception']
"batchId ,",222.0,",overall_accuracy, ",75.38738738738738,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1})",",",6,",",['MobileNet']
"batchId ,",223.0,",overall_accuracy, ",75.42152466367713,",step_accuracy, ",83.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'Xception': 1})",",",4,",","[[['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7f818ada3908>]], [['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f818b757320>]]]"
"batchId ,",224.0,",overall_accuracy, ",75.41517857142857,",step_accuracy, ",74.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1})",",",5,",",['DenseNet121']
"batchId ,",225.0,",overall_accuracy, ",75.39111111111112,",step_accuracy, ",70.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1})",",",6,",",['MobileNet']
"batchId ,",226.0,",overall_accuracy, ",75.38053097345133,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",7,",",['MobileNetV2']
"batchId ,",227.0,",overall_accuracy, ",75.37004405286343,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",8,",",['InceptionV3']
"batchId ,",228.0,",overall_accuracy, ",75.35964912280701,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'Xception': 1, 'DenseNet121': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",9,",",['ResNet50V2']
"batchId ,",229.0,",overall_accuracy, ",75.3886462882096,",step_accuracy, ",82.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",5,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8188131278>]], [['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f818c7d2668>]], [['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f818b167da0>]], [['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8189388b00>]]]"
"batchId ,",230.0,",overall_accuracy, ",75.39565217391304,",step_accuracy, ",77.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",5,",",None
"batchId ,",231.0,",overall_accuracy, ",75.40259740259741,",step_accuracy, ",77.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1})",",",5,",",None
"batchId ,",232.0,",overall_accuracy, ",75.39224137931035,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1, 'NASNetMobile': 1})",",",6,",",['NASNetMobile']
"batchId ,",233.0,",overall_accuracy, ",75.39055793991416,",step_accuracy, ",75.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1, 'NASNetMobile': 1})",",",6,",",None
"batchId ,",234.0,",overall_accuracy, ",75.3888888888889,",step_accuracy, ",75.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1, 'NASNetMobile': 1})",",",6,",",None
"batchId ,",235.0,",overall_accuracy, ",75.37446808510639,",step_accuracy, ",72.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1, 'NASNetMobile': 1, 'Xception': 1})",",",7,",",['Xception']
"batchId ,",236.0,",overall_accuracy, ",75.37288135593221,",step_accuracy, ",75.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1, 'MobileNet': 1, 'InceptionV3': 1, 'NASNetMobile': 1, 'Xception': 1})",",",7,",",None
"batchId ,",237.0,",overall_accuracy, ",75.38396624472574,",step_accuracy, ",78.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1, 'Xception': 1})",",",4,",","[[['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7f818881cd30>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8189a5f9b0>]], [['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f81866697b8>]]]"
"batchId ,",238.0,",overall_accuracy, ",75.38235294117646,",step_accuracy, ",75.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1, 'Xception': 1})",",",4,",",None
"batchId ,",239.0,",overall_accuracy, ",75.39330543933055,",step_accuracy, ",78.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'Xception': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8189e37048>]]]"
"batchId ,",240.0,",overall_accuracy, ",75.39583333333333,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'Xception': 1})",",",3,",",None
"batchId ,",241.0,",overall_accuracy, ",75.40663900414938,",step_accuracy, ",78.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",","[[['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8185f720f0>]]]"
"batchId ,",242.0,",overall_accuracy, ",75.40909090909092,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",",None
"batchId ,",243.0,",overall_accuracy, ",75.41152263374485,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",",None
"batchId ,",244.0,",overall_accuracy, ",75.38524590163934,",step_accuracy, ",69.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",",['NASNetMobile']
"batchId ,",245.0,",overall_accuracy, ",75.39591836734694,",step_accuracy, ",78.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f818459f9e8>]]]"
"batchId ,",246.0,",overall_accuracy, ",75.39024390243902,",step_accuracy, ",74.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",",['NASNetMobile']
"batchId ,",247.0,",overall_accuracy, ",75.36437246963563,",step_accuracy, ",69.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",248.0,",overall_accuracy, ",75.35887096774194,",step_accuracy, ",74.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",['Xception']
"batchId ,",249.0,",overall_accuracy, ",75.35742971887551,",step_accuracy, ",75.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",None
"batchId ,",250.0,",overall_accuracy, ",75.356,",step_accuracy, ",75.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1})",",",5,",",None
"batchId ,",251.0,",overall_accuracy, ",75.35059760956176,",step_accuracy, ",74.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1})",",",6,",",['MobileNet']
"batchId ,",252.0,",overall_accuracy, ",75.3531746031746,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1})",",",6,",",None
"batchId ,",253.0,",overall_accuracy, ",75.35573122529644,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1})",",",6,",",None
"batchId ,",254.0,",overall_accuracy, ",75.34251968503936,",step_accuracy, ",72.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1})",",",7,",",['MobileNetV2']
"batchId ,",255.0,",overall_accuracy, ",75.32549019607842,",step_accuracy, ",71.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",8,",",['InceptionV3']
"batchId ,",256.0,",overall_accuracy, ",75.328125,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1})",",",8,",",None
"batchId ,",257.0,",overall_accuracy, ",75.3112840466926,",step_accuracy, ",71.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1})",",",9,",",['ResNet50V2']
"batchId ,",258.0,",overall_accuracy, ",75.29844961240309,",step_accuracy, ",72.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",10,",",['ResNet50']
"batchId ,",259.0,",overall_accuracy, ",75.28571428571429,",step_accuracy, ",72.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1, 'Xception': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'ResNet50': 1})",",",10,",",None
"batchId ,",260.0,",overall_accuracy, ",75.3076923076923,",step_accuracy, ",81.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1})",",",7,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f81818f72e8>]], [['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f817f61ac50>]], [['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8181312dd8>]]]"
"batchId ,",261.0,",overall_accuracy, ",75.3103448275862,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",262.0,",overall_accuracy, ",75.31297709923665,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1})",",",7,",",None
"batchId ,",263.0,",overall_accuracy, ",75.28136882129277,",step_accuracy, ",67.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1})",",",8,",",['DenseNet121']
"batchId ,",264.0,",overall_accuracy, ",75.27272727272727,",step_accuracy, ",73.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'Xception': 1})",",",9,",",['Xception']
"batchId ,",265.0,",overall_accuracy, ",75.25283018867924,",step_accuracy, ",70.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'Xception': 1, 'ResNet50V2': 1})",",",10,",",['ResNet50V2']
"batchId ,",266.0,",overall_accuracy, ",75.22180451127821,",step_accuracy, ",67.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'Xception': 1, 'ResNet50V2': 1})",",",10,",",None
"batchId ,",267.0,",overall_accuracy, ",75.22097378277154,",step_accuracy, ",75.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'Xception': 1, 'ResNet50V2': 1})",",",10,",",None
"batchId ,",268.0,",overall_accuracy, ",75.22388059701493,",step_accuracy, ",76.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'MobileNet': 1, 'MobileNetV2': 1, 'InceptionV3': 1, 'ResNet50': 1, 'DenseNet121': 1, 'Xception': 1, 'ResNet50V2': 1})",",",10,",",None
"batchId ,",269.0,",overall_accuracy, ",75.24163568773234,",step_accuracy, ",80.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50': 1, 'Xception': 1, 'ResNet50V2': 1})",",",7,",","[[['MobileNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8180878320>]], [['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f817df8a6d8>]], [['MobileNet', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8180f4df98>]]]"
"batchId ,",270.0,",overall_accuracy, ",75.23703703703704,",step_accuracy, ",74.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50': 1, 'Xception': 1, 'ResNet50V2': 1, 'DenseNet121': 1})",",",8,",",['DenseNet121']
"batchId ,",271.0,",overall_accuracy, ",75.23616236162361,",step_accuracy, ",75.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50': 1, 'Xception': 1, 'ResNet50V2': 1, 'DenseNet121': 1})",",",8,",",None
"batchId ,",272.0,",overall_accuracy, ",75.25,",step_accuracy, ",79.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'DenseNet121': 1})",",",6,",","[[['ResNet50', <tensorflow.python.keras.engine.functional.Functional object at 0x7f817ee7d208>]], [['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f817d9a4438>]]]"
"batchId ,",273.0,",overall_accuracy, ",75.25641025641025,",step_accuracy, ",77.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'DenseNet121': 1})",",",6,",",None
"batchId ,",274.0,",overall_accuracy, ",75.23357664233576,",step_accuracy, ",69.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'ResNet50V2': 1, 'DenseNet121': 1, 'Xception': 1})",",",7,",",['Xception']
"batchId ,",275.0,",overall_accuracy, ",75.24363636363637,",step_accuracy, ",78.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1})",",",4,",","[[['ResNet50V2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f817d2e9eb8>]], [['DenseNet201', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8197cdf198>]], [['Xception', <tensorflow.python.keras.engine.functional.Functional object at 0x7f817bdd2518>]]]"
"batchId ,",276.0,",overall_accuracy, ",75.23550724637681,",step_accuracy, ",73.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'InceptionV3': 1, 'DenseNet121': 1, 'DenseNet201': 1})",",",5,",",['DenseNet201']
"batchId ,",277.0,",overall_accuracy, ",75.25270758122744,",step_accuracy, ",80.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f817c377438>]], [['InceptionV3', <tensorflow.python.keras.engine.functional.Functional object at 0x7f817fd0e358>]]]"
"batchId ,",278.0,",overall_accuracy, ",75.23741007194245,",step_accuracy, ",71.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",279.0,",overall_accuracy, ",75.24372759856631,",step_accuracy, ",77.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1, 'DenseNet121': 1})",",",4,",",None
"batchId ,",280.0,",overall_accuracy, ",75.26428571428572,",step_accuracy, ",81.0,",models, ","Counter({'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet201': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f817952ea58>]]]"
"batchId ,",281.0,",overall_accuracy, ",75.27402135231317,",step_accuracy, ",78.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet201': 1})",",",2,",","[[['InceptionResNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f819378b2b0>]]]"
"batchId ,",282.0,",overall_accuracy, ",75.26241134751773,",step_accuracy, ",72.0,",models, ","Counter({'NASNetMobile': 1, 'DenseNet201': 1, 'InceptionResNetV2': 1})",",",3,",",['InceptionResNetV2']
"batchId ,",283.0,",overall_accuracy, ",75.2720848056537,",step_accuracy, ",78.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1})",",",2,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f81829ec710>]]]"
"batchId ,",284.0,",overall_accuracy, ",75.24295774647888,",step_accuracy, ",67.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",",['NASNetMobile']
"batchId ,",285.0,",overall_accuracy, ",75.23157894736842,",step_accuracy, ",72.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1, 'DenseNet121': 1})",",",4,",",['DenseNet121']
"batchId ,",286.0,",overall_accuracy, ",75.25524475524476,",step_accuracy, ",82.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'DenseNet121': 1})",",",3,",","[[['NASNetMobile', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8175f63d68>]]]"
"batchId ,",287.0,",overall_accuracy, ",75.27526132404181,",step_accuracy, ",81.0,",models, ","Counter({'DenseNet201': 1, 'DenseNet121': 1})",",",2,",","[[['InceptionResNetV2', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8177af8278>]]]"
"batchId ,",288.0,",overall_accuracy, ",75.23958333333334,",step_accuracy, ",65.0,",models, ","Counter({'DenseNet201': 1, 'DenseNet121': 1, 'InceptionResNetV2': 1})",",",3,",",['InceptionResNetV2']
"batchId ,",289.0,",overall_accuracy, ",75.24567474048442,",step_accuracy, ",77.0,",models, ","Counter({'DenseNet201': 1, 'DenseNet121': 1, 'InceptionResNetV2': 1})",",",3,",",None
"batchId ,",290.0,",overall_accuracy, ",75.23103448275862,",step_accuracy, ",71.0,",models, ","Counter({'DenseNet201': 1, 'DenseNet121': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",4,",",['NASNetMobile']
"batchId ,",291.0,",overall_accuracy, ",75.24742268041237,",step_accuracy, ",80.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",","[[['DenseNet121', <tensorflow.python.keras.engine.functional.Functional object at 0x7f8174ee9828>]]]"
"batchId ,",292.0,",overall_accuracy, ",75.24657534246575,",step_accuracy, ",75.0,",models, ","Counter({'DenseNet201': 1, 'InceptionResNetV2': 1, 'NASNetMobile': 1})",",",3,",",None
